index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
344606,879,4,16/07/2015,348,1,1,0,0,5273.93694798823
555601,419,2,12/02/2013,781,1,0,0,0,6375.728319737536
71157,637,6,23/03/2013,529,1,0,0,0,4543.495369860262
251171,68,2,12/05/2015,1042,1,0,0,0,8397.391373712162
248150,1051,2,27/08/2013,930,1,1,0,1,8725.912480556348
92516,832,1,23/02/2015,350,1,0,0,0,4077.4363684433047
432103,1045,5,31/01/2014,869,1,0,0,0,6705.451833713974
355091,676,3,16/07/2014,1850,1,1,0,0,14339.474259517505
596373,615,1,06/01/2014,1640,1,1,0,1,13069.267855109705
434854,640,4,25/12/2014,0,0,0,c,1,0.0
17407,15,1,09/09/2013,831,1,1,0,0,8334.292042499175
261130,58,2,13/08/2013,548,1,1,0,1,6546.538881485467
601785,385,6,12/01/2013,759,1,0,0,0,5900.978203837527
67086,222,4,25/09/2014,452,1,0,0,0,4639.197255904612
685861,542,4,23/04/2015,491,1,0,0,0,4805.869166963617
605977,336,1,21/10/2013,2399,1,1,0,1,17873.416919390264
26195,490,3,15/07/2015,1036,1,1,0,0,9577.221671352803
486250,155,5,10/04/2015,601,1,0,0,1,5486.066101030505
579067,78,6,29/06/2013,329,1,0,0,0,3515.489287029195
644822,236,4,09/04/2015,836,1,0,0,1,6976.248602835287
677956,820,2,10/12/2013,1085,1,0,0,0,8493.153693151253
67014,116,7,11/08/2013,0,0,0,0,0,0.0
391317,586,3,28/08/2013,2442,1,1,0,1,17878.46492840926
633775,178,6,20/07/2013,668,1,0,0,0,5584.059003624017
373960,726,6,13/04/2013,508,1,0,0,0,4431.402292782674
605879,583,1,03/02/2014,675,1,1,0,1,7257.470735161216
34502,396,3,17/09/2014,1052,1,1,0,0,9611.071772284398
460262,424,7,27/10/2013,0,0,0,0,0,0.0
601278,415,3,02/01/2013,455,1,0,0,1,4326.6125108011765
649930,940,2,26/03/2013,791,1,1,0,0,7689.007464496477
107775,127,3,11/02/2015,542,1,0,0,0,5179.757735803374
285604,652,4,21/08/2014,756,1,1,0,1,7713.815642102272
150043,669,3,22/05/2013,348,1,0,0,1,3785.91167956969
566318,424,4,13/06/2013,636,1,0,0,0,5473.939981895615
318825,692,6,02/08/2014,476,1,0,0,0,4514.597228367638
285154,859,4,17/04/2014,911,1,1,0,1,8487.551577062288
210303,603,7,22/09/2013,0,0,0,0,0,0.0
380383,868,7,10/05/2015,0,0,0,0,0,0.0
208942,210,5,24/05/2013,309,1,0,0,0,3417.3817096766434
34758,144,5,05/06/2015,958,1,1,0,1,9002.1535113742
44656,657,5,22/08/2014,739,1,1,0,0,7489.386538533494
569261,102,3,27/05/2015,815,1,0,0,0,6946.653814197925
389139,727,3,19/02/2014,491,1,1,0,0,5930.779253977991
172148,775,3,28/01/2015,556,1,1,0,0,6433.778854351316
345814,1043,4,05/09/2013,950,1,0,0,0,7383.491310913116
427949,967,4,22/01/2015,894,1,0,0,0,7086.1385580817005
545759,1101,6,22/03/2014,900,1,0,0,0,6868.961743567488
243486,697,7,03/03/2013,0,0,0,0,0,0.0
46991,868,4,09/04/2015,518,1,0,0,1,4957.923922191432
222082,953,5,21/06/2013,598,1,1,0,0,6380.303924052569
381161,398,2,20/08/2013,470,1,0,0,0,4698.716807208781
33952,626,5,03/04/2015,0,0,1,b,1,0.0
263851,932,3,24/04/2013,753,1,1,0,0,7413.960013620148
48372,800,2,13/05/2014,424,1,0,0,0,4402.541596706607
71976,88,7,19/04/2015,0,0,0,0,0,0.0
575437,631,3,26/06/2013,510,1,0,0,1,4808.718451382185
363890,832,6,08/11/2014,607,1,0,0,0,5391.742145460856
265534,229,5,24/01/2014,813,1,1,0,0,7766.851658493571
25225,356,7,24/11/2013,0,0,0,0,0,0.0
74056,642,3,06/08/2014,529,1,1,0,1,6409.713074421044
329244,975,1,06/01/2014,988,1,1,0,1,9066.029048921831
10892,366,4,13/03/2014,610,1,0,0,0,5369.086310376297
467778,964,5,13/09/2013,1735,1,1,0,0,13365.173066436138
517092,7,2,15/10/2013,718,1,0,0,1,6365.158165000263
61374,200,1,16/02/2015,458,1,1,0,0,6106.189748450124
611667,1008,7,21/12/2014,0,0,0,0,0,0.0
66435,659,6,25/04/2015,442,1,0,0,0,4336.655348893721
89368,479,6,25/07/2015,825,1,0,0,0,6783.913127365056
243078,1059,3,29/10/2014,967,1,0,0,0,7753.330568316625
409581,220,1,17/03/2014,845,1,1,0,0,8338.032700277632
514940,701,2,30/06/2015,830,1,1,0,0,8351.28645480168
614196,62,4,21/03/2013,808,1,1,0,0,7759.499420020089
495998,1065,7,29/03/2015,0,0,0,0,0,0.0
679728,659,2,06/08/2013,513,1,0,0,1,4957.110796029272
331737,113,6,10/08/2013,800,1,0,0,0,6421.402690319694
112790,68,1,11/03/2013,976,1,0,0,0,7719.20221597614
130273,484,3,20/03/2013,619,1,1,0,0,6630.933029429521
628919,227,4,24/10/2013,482,1,1,0,1,6038.453223086195
419237,342,6,20/07/2013,905,1,0,0,0,6996.699294640799
277720,578,5,19/04/2013,717,1,0,0,0,5800.817301773641
703575,1081,1,22/06/2015,1124,1,0,0,0,8865.264245832805
650494,830,6,30/05/2015,306,1,0,0,0,3523.8880151680205
545845,114,5,18/01/2013,555,1,0,0,0,4785.2260556758265
109720,250,6,14/09/2013,562,1,0,0,0,4994.84853315528
305514,1076,4,16/04/2015,643,1,1,0,0,6933.114749624394
404761,119,1,02/02/2015,843,1,1,0,0,8443.541483266512
172443,935,1,06/10/2014,758,1,1,0,0,7935.5400837121415
74750,327,3,15/10/2014,805,1,0,0,0,6869.582660770917
41491,249,6,03/05/2014,540,1,0,0,0,4866.684726218868
591862,822,4,02/04/2015,897,1,1,0,1,8544.506885248178
483014,36,4,21/05/2015,1055,1,1,0,0,9616.046173703158
4589,339,3,08/10/2014,636,1,1,0,0,7126.7532502981485
333858,287,6,21/06/2014,802,1,0,0,0,6492.109178201528
253103,174,4,21/02/2013,433,1,1,0,0,5437.331720587041
436459,893,2,25/03/2014,738,1,0,0,0,6231.734070068051
100057,952,3,18/09/2013,518,1,0,0,0,4863.803661898652
375380,10,7,09/03/2014,0,0,0,0,0,0.0
309413,857,2,24/12/2013,705,1,0,0,1,6235.439486585034
508383,811,5,04/01/2013,595,1,0,0,1,4962.55893322319
480254,1034,6,27/04/2013,274,1,0,0,0,2976.418650813168
618276,1073,1,16/02/2015,1108,1,1,0,0,9919.483908514376
558549,71,7,21/07/2013,0,0,0,0,0,0.0
321011,602,2,07/01/2014,711,1,1,0,1,7363.426127041341
308848,662,5,01/05/2015,0,0,1,a,0,0.0
513072,318,1,01/07/2013,814,1,1,0,0,8116.454296149837
216853,1111,6,06/09/2014,258,1,0,0,0,3168.578970012837
611499,1053,2,03/09/2013,931,1,0,0,0,7422.2883149677655
118495,976,5,15/05/2015,825,1,0,0,0,6718.27515451744
374563,182,4,26/03/2015,366,1,0,0,0,4068.4674537472893
636088,618,2,21/10/2014,494,1,1,0,1,6354.182941795036
195969,473,2,25/02/2014,477,1,0,0,0,4677.166605747887
171353,492,6,16/05/2015,1204,1,0,0,0,9007.24132560211
287675,908,3,26/06/2013,382,1,0,0,0,3950.059903662128
667163,624,6,27/06/2015,427,1,0,0,0,4318.677380735637
466420,889,5,11/07/2014,530,1,0,0,0,4863.125807356904
112268,123,4,13/03/2014,854,1,0,0,0,6882.846537639853
174183,278,5,26/06/2015,693,1,0,0,0,6058.311570493446
496525,449,1,09/06/2014,0,0,0,a,0,0.0
594202,691,2,03/06/2014,658,1,1,0,0,7151.249033336237
630355,251,1,19/08/2013,2087,1,0,0,1,14640.114516169007
469465,903,7,13/04/2014,0,0,0,0,0,0.0
599446,877,3,11/03/2015,877,1,0,0,0,7135.1950218527345
532604,549,6,13/06/2015,406,1,0,0,0,4194.67963794939
319575,320,2,31/03/2015,2409,1,1,0,0,17875.79555710085
363949,865,6,09/08/2014,467,1,0,0,0,4438.87824159069
2858,111,7,21/06/2015,0,0,0,0,0,0.0
220378,610,5,22/03/2013,631,1,1,0,0,6530.099879360991
532700,824,6,25/05/2013,298,1,0,0,0,3184.4743699635146
273473,1052,4,16/07/2015,765,1,1,0,1,7819.124588545936
87505,101,2,26/08/2014,972,1,0,0,0,7931.609072512656
545469,889,2,24/09/2013,448,1,1,0,0,5817.00145089702
166776,645,6,25/05/2013,1381,1,0,0,0,9773.60104122758
669563,710,3,18/12/2013,527,1,1,0,0,6340.3156019438175
315625,966,6,30/05/2015,470,1,0,0,0,4498.164160547138
251165,813,1,25/03/2013,780,1,1,0,1,7761.342922368145
541269,376,3,04/09/2013,823,1,0,0,0,6787.720143847517
702944,981,5,12/07/2013,753,1,0,0,0,6057.2944081758615
566284,416,4,10/07/2014,1440,1,0,0,1,10566.90324218187
428579,373,2,29/04/2014,355,1,1,0,0,5308.055375891039
685460,720,1,28/10/2013,605,1,0,0,0,5619.764388758398
115384,655,6,27/09/2014,763,1,0,0,0,6306.119806477509
55962,910,2,04/11/2014,629,1,1,0,0,7111.456555931189
447446,425,6,04/05/2013,325,1,0,0,0,3394.324854914332
424073,906,6,11/10/2014,1102,1,0,0,0,8349.138274145022
222368,546,4,26/06/2014,1452,1,0,0,0,10553.113758525054
36976,266,3,03/07/2013,677,1,1,0,0,7138.306854049442
559324,210,3,27/11/2013,245,1,0,0,0,3388.004716142139
457503,36,3,18/09/2013,908,1,0,0,0,7359.429018370283
414455,898,5,21/11/2014,721,1,0,0,0,6158.338823324884
444474,1062,3,02/01/2013,576,1,0,0,1,4966.598765889939
134204,909,7,15/12/2013,0,0,0,0,0,0.0
194262,27,4,07/05/2015,1129,1,1,0,0,10058.258920231834
24492,148,2,18/11/2014,758,1,0,0,0,6723.81313969777
694504,30,1,27/07/2015,677,1,1,0,1,7673.836559226096
593934,1101,2,21/10/2014,902,1,1,0,1,8757.129143819911
623407,783,5,08/08/2014,644,1,1,0,1,6930.928112084861
551583,572,2,19/03/2013,599,1,1,0,0,6574.728008444072
219106,564,5,27/02/2015,518,1,0,0,0,4823.448829809669
614671,668,1,04/05/2015,1421,1,1,0,0,11968.500321219268
174578,564,4,02/05/2013,520,1,1,0,0,5998.289689563739
663655,38,6,06/06/2015,612,1,0,0,0,5513.025439177407
142572,996,6,28/12/2013,604,1,0,0,0,5249.54160110536
266989,232,7,07/04/2013,0,0,0,0,0,0.0
675041,1009,7,09/03/2014,0,0,0,0,0,0.0
131481,654,1,02/06/2014,1125,1,1,0,0,10064.440514312475
344815,476,7,23/02/2014,0,0,0,0,0,0.0
593158,182,6,27/09/2014,421,1,0,0,0,4301.711580813921
512027,13,4,01/05/2014,0,0,1,a,0,0.0
575488,340,2,16/04/2013,643,1,0,0,0,5619.756712989882
284543,1044,7,28/04/2013,0,0,0,0,0,0.0
245795,173,6,23/05/2015,788,1,0,0,0,6535.934428251407
622288,1093,1,06/01/2014,995,1,1,0,0,9048.442863758712
42609,1004,2,24/02/2015,339,1,0,0,0,3908.2745463794563
364987,1106,2,03/06/2014,645,1,1,0,0,7012.61349727842
410959,388,6,24/01/2015,732,1,0,0,0,6032.487742084137
674689,307,3,10/12/2014,255,1,0,0,0,3603.4038473892724
197671,328,4,06/03/2014,659,1,1,0,0,6954.614595193008
273602,919,5,12/07/2013,662,1,0,0,0,5514.748259538726
280229,256,5,19/09/2014,1259,1,1,0,0,10730.360939843813
231664,293,3,30/10/2013,725,1,0,0,0,6253.198272208509
576551,750,2,24/12/2013,335,1,0,0,1,4008.5579486794304
179381,1042,6,08/02/2014,389,1,0,0,0,3739.7063149257447
19334,748,4,03/10/2013,0,0,0,a,0,0.0
201514,261,2,12/11/2013,741,1,0,0,0,6456.705781822093
684789,481,7,30/06/2013,0,0,0,0,0,0.0
18206,346,1,02/06/2014,842,1,1,0,0,8393.79392706108
297763,304,6,05/01/2013,799,1,0,0,0,6151.298372549354
270861,761,6,14/12/2013,747,1,0,0,0,6142.509309635323
354911,714,5,10/07/2015,349,1,0,0,0,3935.460362175829
336291,732,2,17/09/2013,721,1,0,0,0,6203.466787257523
117960,255,4,02/04/2015,907,1,1,0,1,8686.883039394335
585531,311,7,14/07/2013,0,0,0,0,1,0.0
591969,880,5,23/01/2015,711,1,0,0,0,5911.957281522162
558193,407,4,11/04/2013,303,1,1,0,0,4677.2978560838965
552403,25,4,18/12/2014,1922,1,1,0,0,14959.552103930735
592902,1081,3,03/06/2015,1272,1,1,0,0,10882.349532103806
304242,816,6,04/05/2013,737,1,0,0,0,5834.780577920959
521178,1006,1,21/04/2014,0,0,0,b,0,0.0
308934,198,3,06/11/2013,386,1,1,0,0,5519.78352985892
24512,39,7,07/04/2013,0,0,0,0,0,0.0
666,1006,4,02/01/2014,862,1,0,0,1,6774.241363200068
161233,262,1,20/10/2014,3080,1,1,0,1,22155.168788312818
256178,95,5,08/03/2013,899,1,1,0,0,8220.987588479766
702822,951,5,26/07/2013,573,1,0,0,1,5021.30414322071
485111,882,2,29/07/2014,998,1,1,0,1,9274.614940560248
667881,1073,1,06/01/2014,1029,1,1,0,1,9300.367965064012
110100,104,6,04/07/2015,1359,1,0,0,0,10062.877356633195
356894,131,1,03/03/2014,451,1,1,0,0,5955.55998377339
195099,62,1,11/03/2013,737,1,0,0,0,6271.654454113916
424356,1074,6,02/08/2014,458,1,0,0,0,4350.419444051164
487607,1058,5,13/03/2015,716,1,0,0,0,5977.996834246849
185421,758,2,03/02/2015,709,1,1,0,0,7461.611014741997
166320,837,6,20/04/2013,180,1,0,0,0,2431.3874355112202
142464,44,4,13/02/2014,598,1,0,0,0,5309.401368103281
107521,801,3,11/06/2014,495,1,0,0,0,4786.769492117281
418250,152,5,30/08/2013,736,1,1,0,1,7446.789969802427
605740,214,4,18/07/2013,723,1,1,0,0,7354.4357513076975
102436,101,5,15/05/2015,795,1,0,0,1,6705.649321856734
402437,856,1,20/07/2015,951,1,0,0,1,7924.593323897221
629943,250,7,22/06/2014,0,0,0,0,0,0.0
230749,1079,7,27/10/2013,0,0,0,0,0,0.0
408811,88,7,06/10/2013,0,0,0,0,0,0.0
193737,952,5,24/01/2014,525,1,1,0,0,5917.212074615178
433406,683,1,25/05/2015,0,0,0,a,0,0.0
65735,671,3,23/10/2013,565,1,1,0,0,6512.126864005753
255911,901,7,27/01/2013,0,0,0,0,0,0.0
252734,731,4,29/08/2013,955,1,1,0,1,8768.18570601882
178576,221,6,07/02/2015,539,1,0,0,0,4911.168614551949
645715,884,5,01/02/2013,379,1,0,0,0,3631.797398111841
469260,488,7,03/05/2015,0,0,0,0,0,0.0
508178,343,5,20/12/2013,1131,1,1,0,0,9898.284253751975
528534,538,6,21/06/2014,351,1,0,0,0,3722.711885805358
684096,523,5,15/11/2013,1568,1,0,0,0,11197.715341137722
634193,99,7,06/04/2014,0,0,0,0,0,0.0
470322,631,1,19/01/2015,655,1,0,0,0,5919.261134250904
656812,254,4,30/07/2015,276,1,1,0,1,4978.270982934686
550760,355,6,11/05/2013,864,1,0,0,0,6674.699057877413
496968,557,4,29/01/2015,625,1,1,0,0,6805.6875410816865
212280,1033,2,20/08/2013,1283,1,0,0,0,9534.165321788576
491863,200,2,21/05/2013,1092,1,0,0,1,8440.11117785424
569206,1038,2,10/09/2013,566,1,1,0,1,6546.0710848936
408047,103,2,22/01/2013,0,0,1,0,0,0.0
273746,1050,6,11/10/2014,538,1,0,0,0,4910.358033831464
520295,449,4,03/04/2014,1583,1,1,0,0,12568.669370839314
598321,652,4,29/01/2015,777,1,1,0,0,7713.153062644182
493529,1005,3,03/12/2014,976,1,1,0,0,9155.311245876655
90582,107,5,16/08/2013,1037,1,1,0,0,9226.893783381965
499670,404,7,22/06/2014,0,0,0,0,0,0.0
158610,304,4,02/01/2014,1086,1,0,0,1,8232.992742839328
300206,414,2,07/07/2015,381,1,0,0,0,4405.733866886061
269184,210,1,20/10/2014,340,1,1,0,1,5557.4303754987195
178449,923,5,21/06/2013,642,1,1,0,1,6694.274289615685
273641,1059,2,16/06/2015,1170,1,1,0,0,10352.611572960508
256594,471,6,14/12/2013,661,1,0,0,0,5663.146993208036
180360,809,4,30/04/2015,1083,1,1,0,0,9645.704076446127
458978,495,2,15/07/2014,387,1,1,0,0,5577.043321543024
408084,162,2,08/10/2013,560,1,1,0,0,6625.378276850854
22316,298,4,10/04/2014,588,1,0,0,0,5277.349500197335
95334,828,1,27/05/2013,775,1,1,0,0,7753.766689155076
338810,28,7,22/03/2015,0,0,0,0,0,0.0
601986,585,7,30/11/2014,0,0,0,0,0,0.0
428864,639,7,18/08/2013,0,0,0,0,0,0.0
663398,935,7,19/01/2014,0,0,0,0,0,0.0
396800,662,2,28/05/2013,830,1,1,0,0,8033.33162205416
670086,1004,2,14/07/2015,555,1,1,0,0,6665.777690065908
217275,754,1,16/02/2015,1060,1,1,0,0,9674.595610613527
653398,382,2,17/06/2014,697,1,1,0,0,7439.713001695345
698568,410,4,04/07/2013,850,1,1,0,0,8088.279476336262
613801,594,1,04/03/2013,635,1,1,0,0,6859.870805435639
89047,222,6,11/01/2014,387,1,0,0,0,3814.063703772961
340895,263,1,11/11/2013,325,1,0,0,0,4013.0226390013704
114453,969,1,25/02/2013,736,1,0,0,0,6108.933591747715
487871,921,6,07/09/2013,503,1,0,0,0,4536.744515522092
293427,333,1,10/03/2014,1201,1,0,0,1,9231.554139858577
453071,276,5,06/02/2015,576,1,1,0,0,6492.027155697753
658999,239,3,17/06/2015,517,1,1,0,0,6435.800291965017
48328,428,6,10/08/2013,595,1,0,0,0,5133.6105039353715
341538,403,5,09/01/2015,775,1,1,0,0,7647.92907499359
206457,313,6,07/09/2013,510,1,0,0,0,4666.852798030246
64239,234,4,14/05/2015,0,0,0,a,0,0.0
29565,462,6,06/09/2014,296,1,0,0,0,3492.4697780019487
707423,803,4,22/08/2013,457,1,0,0,0,4406.138456941466
413820,1049,1,02/09/2013,628,1,0,0,1,5707.275342669978
663595,943,4,17/07/2014,694,1,1,0,1,7260.551631125854
145628,813,2,15/07/2014,701,1,1,0,0,7434.117182239017
402478,12,1,19/05/2014,1098,1,1,0,0,9969.16685455438
277864,130,5,26/12/2014,0,0,0,c,1,0.0
83388,103,1,07/10/2013,515,1,1,0,1,6481.8563348881435
529147,76,2,04/02/2014,1048,1,1,0,0,9470.401854285097
15082,730,1,27/01/2014,714,1,0,0,0,6122.303973937291
92887,114,1,11/11/2013,526,1,0,0,0,5252.632977919653
381501,1025,6,13/07/2013,746,1,0,0,0,5930.834049707686
145950,779,4,29/05/2014,0,0,0,a,0,0.0
169810,959,1,24/06/2013,744,1,0,0,1,6334.910662478011
25844,476,6,21/06/2014,357,1,0,0,0,3768.0153995373403
680750,1013,6,15/02/2014,243,1,0,0,0,2862.8580007644487
645128,934,4,24/04/2014,558,1,0,0,1,5054.354166526871
61710,2,4,29/01/2015,539,1,1,0,0,6364.543691118364
260853,375,4,12/02/2015,663,1,0,0,1,5842.58580290759
664381,24,2,28/01/2014,673,1,0,0,0,5897.958689474326
417339,245,6,09/08/2014,937,1,0,0,1,7419.629047557653
319927,855,5,17/07/2015,704,1,1,0,0,7357.174596771365
551714,1113,3,26/06/2013,571,1,0,0,1,5108.8827622611425
399077,815,4,10/01/2013,877,1,1,0,0,7996.331289273861
59494,209,3,26/06/2013,524,1,0,0,1,4954.423837634851
422362,40,2,16/12/2014,894,1,1,0,0,8882.779455046053
710790,528,6,11/10/2014,816,1,0,0,0,6670.4062134723645
555507,87,7,22/06/2014,0,0,0,0,0,0.0
349767,894,4,30/01/2014,826,1,0,0,0,6544.32850951486
187023,561,5,30/01/2015,705,1,1,0,0,7212.242612133035
59024,454,5,08/02/2013,746,1,1,0,1,7251.57557258429
182823,338,1,13/01/2014,603,1,0,0,0,5498.596648493782
174407,129,7,05/01/2014,0,0,0,0,0,0.0
545237,862,5,28/02/2014,1202,1,0,0,0,8781.70895392925
393548,195,3,07/05/2014,1354,1,1,0,0,11331.27987515094
251497,315,6,14/09/2013,239,1,0,0,0,3027.995419693296
136971,31,5,24/05/2013,607,1,0,0,0,5249.168329809036
466778,1076,2,10/03/2015,564,1,0,0,0,5287.31191243825
39688,14,7,08/12/2013,0,0,0,0,0,0.0
114680,184,4,25/07/2013,471,1,0,0,1,4591.462683912192
201800,931,7,16/06/2013,293,1,0,0,0,3089.057704095263
35016,10,4,23/05/2013,449,1,0,0,0,4372.361157222127
18935,169,7,23/06/2013,0,0,0,0,0,0.0
478350,984,1,02/02/2015,818,1,1,0,0,8167.282994962647
427575,686,4,08/01/2015,834,1,1,0,0,8042.365189527802
62016,139,4,02/01/2014,475,1,0,0,1,4553.942304140888
93876,148,1,02/03/2015,1019,1,1,0,0,9539.373220401816
189628,346,3,01/05/2013,0,0,1,a,0,0.0
507538,553,5,25/04/2014,579,1,0,0,1,5158.876137362502
331375,696,7,15/02/2015,0,0,0,0,0,0.0
317837,728,6,16/08/2014,420,1,0,0,0,4177.576029235672
482709,661,4,14/02/2013,533,1,0,0,0,4682.486069420585
467527,1022,3,27/05/2015,738,1,0,0,0,6347.32728986867
482730,1050,1,02/06/2014,683,1,1,0,0,7328.673983010813
239380,155,3,05/06/2013,591,1,1,0,0,6600.8069970879005
192210,925,2,30/07/2013,1200,1,1,0,1,10348.583930409222
47358,26,7,12/10/2014,0,0,0,0,0,0.0
338502,678,4,23/04/2015,729,1,0,0,0,6228.607941366616
267653,309,1,16/02/2015,678,1,1,0,0,7423.736975456472
626953,291,7,17/03/2013,0,0,0,0,0,0.0
297570,424,5,26/12/2014,0,0,0,c,1,0.0
68900,609,2,10/02/2015,518,1,0,0,0,5042.488564130152
108243,1008,5,30/05/2014,771,1,0,0,1,6292.930446857063
556320,916,1,27/10/2014,675,1,0,0,0,6159.729845730413
30676,240,5,14/02/2014,416,1,0,0,0,4100.465959570371
218308,47,3,13/08/2014,898,1,0,0,1,7448.684270638332
689786,587,6,22/06/2013,732,1,0,0,0,5880.610289659293
19827,649,7,29/06/2014,0,0,0,0,0,0.0
258478,362,5,28/11/2014,1683,1,1,0,0,13356.296042343893
626776,869,7,23/02/2014,0,0,0,0,0,0.0
62161,203,1,02/03/2015,1026,1,1,0,0,9573.86322643602
14992,176,7,10/05/2015,0,0,0,0,0,0.0
66682,768,2,21/10/2014,1293,1,1,0,1,11174.734179868537
503650,767,3,24/07/2013,551,1,0,0,1,5069.899031746667
468089,823,6,06/09/2014,411,1,0,0,0,4137.341297960433
642666,1046,4,07/03/2013,738,1,1,0,0,7185.817047922872
561713,672,1,14/07/2014,1539,1,1,0,0,12610.681059461436
626409,267,7,29/03/2015,0,0,0,0,0,0.0
290145,1102,2,27/01/2015,659,1,1,0,0,7088.52271634154
359505,130,5,25/01/2013,596,1,1,0,0,6322.031848339364
2962,690,2,06/05/2014,886,1,1,0,0,8501.360061168263
121614,745,2,03/03/2015,826,1,1,0,0,8205.941976200673
300928,338,6,28/09/2013,571,1,0,0,0,5044.247738203965
503926,710,4,04/04/2013,351,1,0,0,1,3676.8431906464975
272210,217,2,03/03/2015,669,1,1,0,1,7373.612749268708
416094,349,3,11/09/2013,823,1,1,0,0,8082.254885819741
609261,595,6,23/05/2015,1682,1,0,0,0,11892.986706237716
119600,828,7,28/12/2014,0,0,0,0,0,0.0
653761,460,2,23/09/2014,334,1,0,0,0,4045.14168277313
363603,151,7,08/09/2013,0,0,0,0,0,0.0
23121,847,6,06/12/2014,1427,1,0,0,0,10391.35163817933
481367,1047,7,08/06/2014,0,0,0,0,0,0.0
112568,278,6,20/09/2014,539,1,0,0,0,4999.208550554817
404401,39,7,28/12/2014,0,0,0,0,0,0.0
437181,602,3,24/04/2013,622,1,1,0,0,6667.652761426638
606799,643,7,05/07/2015,0,0,0,0,0,0.0
151656,167,2,03/03/2015,1282,1,1,0,0,11052.800942995178
452805,833,5,10/05/2013,542,1,0,0,0,4732.035641026101
71786,858,3,24/04/2013,393,1,1,0,0,5242.92225296126
276182,408,5,02/01/2015,395,1,0,0,1,4096.641275368223
561698,686,6,23/02/2013,240,1,0,0,0,2751.599868596997
348220,83,3,31/12/2014,275,1,0,0,1,3811.2274778966676
246596,857,1,31/03/2014,1005,1,1,0,0,9223.360955903889
593486,1094,3,15/07/2015,391,1,1,0,0,5581.215172475786
252108,219,6,17/01/2015,244,1,0,0,0,3095.6578649312723
452567,515,3,15/04/2015,643,1,1,0,0,7091.715032270993
564970,356,7,17/05/2015,0,0,0,0,0,0.0
232356,789,4,06/03/2014,460,1,1,0,0,5682.128031882225
112888,1001,6,30/05/2015,480,1,0,0,0,4553.719496537524
586105,38,6,11/07/2015,562,1,0,0,0,5246.10613146337
227612,1076,4,11/09/2014,476,1,0,0,0,4653.932310445234
615768,335,2,12/05/2015,2678,1,0,0,0,18273.544750898145
363595,499,7,15/03/2015,0,0,0,0,0,0.0
497676,394,6,07/12/2013,700,1,0,0,0,5906.829973609594
711563,772,1,28/01/2013,361,1,0,0,0,3832.947466735379
15562,743,7,14/06/2015,0,0,0,0,0,0.0
142555,64,6,03/08/2013,723,1,0,0,0,5958.0520206087385
681645,794,3,20/02/2013,473,1,1,0,0,5668.019673274655
392946,991,6,27/09/2014,569,1,0,0,0,5081.962350675545
605766,655,4,14/02/2013,500,1,0,0,0,4483.361301868106
118743,37,5,15/02/2013,818,1,0,0,0,6421.974383472116
54760,821,5,23/01/2015,699,1,0,0,0,5847.7426290125
644875,271,6,23/11/2013,312,1,0,0,0,3548.396281453548
31894,976,3,09/07/2014,547,1,0,0,1,5151.979123379977
171866,519,7,25/01/2015,0,0,0,0,0,0.0
673651,693,1,23/12/2013,902,1,0,0,1,7530.6644219809095
300214,959,5,20/02/2015,807,1,1,0,0,7801.002974059491
2694,940,6,01/02/2014,608,1,0,0,0,5077.849854603119
42404,378,4,09/10/2014,1013,1,1,0,1,9371.161712879722
494103,342,5,28/02/2014,803,1,0,0,0,6438.64166732505
256238,1001,6,10/01/2015,443,1,0,0,0,4185.104253357684
131565,526,2,09/06/2015,1384,1,0,0,0,10435.745823451667
271031,219,7,08/09/2013,0,0,0,0,0,0.0
392541,989,7,22/03/2015,0,0,0,0,0,0.0
471707,217,6,21/03/2015,617,1,0,0,0,5425.397532398696
479485,771,2,19/02/2013,807,1,1,0,0,7773.171394373057
423475,1110,2,21/01/2014,591,1,1,0,0,6527.4829287445755
249506,200,1,17/11/2014,1005,1,0,0,0,8290.901709290862
329174,504,6,28/02/2015,1102,1,0,0,0,8293.628143064096
497963,202,6,13/09/2014,539,1,0,0,0,5006.395384221105
684168,268,5,01/08/2014,717,1,1,0,1,7443.830124742177
606202,529,4,29/05/2014,0,0,0,a,0,0.0
547059,580,3,04/12/2013,2193,1,1,0,0,16447.98587429151
272483,194,3,02/10/2013,416,1,0,0,0,4379.745886634977
326790,253,4,08/01/2015,465,1,1,0,0,5868.559882201836
293132,151,5,17/10/2014,646,1,0,0,0,5775.991849015409
149320,954,5,13/02/2015,771,1,0,0,0,6292.91228347423
318945,119,3,29/05/2013,658,1,1,0,0,6991.5783157119295
166865,764,6,21/06/2014,207,1,0,0,0,2817.4339889825787
19599,577,2,25/02/2014,607,1,0,0,0,5450.007414109248
44419,481,5,14/02/2014,532,1,0,0,0,4768.7042607063195
65975,433,7,03/05/2015,233,1,0,0,0,3045.9530347806285
